dataset,TwitterDatasets/Twitter_394t_46486w
23496,-0.34967393
23497,0.25065215
23498,-0.02833129
23499,0.06065215
23500,0.04065215
23501,-0.25727063
23502,0.01032607
23503,-0.42828493
23504,-0.43934785
23505,0.52065215
23506,-0.22934785
23507,-0.14934785
23508,0.01065215
23509,0.13065215
23510,-0.41934785
23511,0.06065215
23512,0.15065215
23513,0.17065215
23514,-0.39934785
23515,-0.42934785
23516,-0.18934785
23517,0.14065215
23518,-0.34934785
23519,0.53065215
23520,-0.14496919
23521,-0.15983696
23522,-0.36065171
23523,-0.1823936
23524,0.08065215
23525,-0.06934785
23526,-0.39467393
23527,-0.43683938
23528,-0.44127211
23529,0.35257477
23530,0.17436395
23531,0.49400882
23532,0.10540477
23533,-0.12094696
23534,-0.43127211
23535,0.1887685
23536,0.47850162
23537,0.06872789
23538,0.16872789
23539,-0.03330543
23540,-0.23297589
23541,0.14273497
23542,-0.44911224
23543,-0.21605481
23544,0.22808098
23545,-0.3282085
23546,-0.09097765
23547,0.17936395
23548,0.45872789
23549,-0.17155438
23550,0.17107662
23551,-0.41717829
23552,0.26079429
23553,0.04872789
23554,0.39872789
23555,-0.45127211
23556,0.12716684
23557,0.05985439
23558,-0.46127211
23559,-0.27061003
23560,0.20540203
23561,0.22872789
23562,-0.43717556
23563,-0.45127211
23564,-0.45127211
23565,-0.04127211
23566,0.04872789
23567,0.02816982
23568,-0.14954551
23569,0.24496973
23570,-0.42137383
23571,-0.2857375
23572,-0.01154436
23573,0.45872789
23574,0.03872789
23575,0.18949932
23576,-0.41127211
23577,0.43521364
23578,0.15572584
23579,-0.18865106
23580,0.37613623
23581,-0.21432603
23582,0.37872789
23583,0.10073856
23584,0.07118841
23585,-0.42660518
23586,-0.37720181
23587,-0.19754126
23588,-0.06467953
23589,0.15559451
23590,-0.37846136
23591,-0.03318542
23592,0.21593126
23593,0.08602124
23594,0.05872789
23595,-0.35102764
23596,-0.03563605
23597,0.45694925
23598,-0.46127211
23599,-0.07146518
23600,0.01355398
23601,0.02455631
23602,-0.43992467
23603,-0.03127211
23604,-0.42936225
23605,-0.43127211
23606,-0.04063605
23607,-0.27127211
23608,-0.45127211
23609,0.50872789
23610,-0.14127211
23611,-0.37127211
23612,0.0529093
23613,0.13691009
23614,-0.44127211
23615,0.09955052
23616,0.18057462
23617,-0.10109643
23618,0.21872789
23619,0.49936395
23620,0.23872789
23621,0.45841214
23622,-0.45127211
23623,0.03326864
23624,-0.17179303
23625,0.50872789
23626,0.50617468
23627,-0.17227211
23628,0.16972789
23629,-0.41711532
23630,0.38759715
23631,0.16381843
23632,0.10367839
23633,-0.43106663
23634,-0.04223991
23635,-0.18127211
23636,-0.15903221
23637,0.03872789
23638,0.34593565
23639,0.01007768
23640,-0.02127211
23641,0.23269238
23642,0.08872789
23643,-0.06127211
23644,-0.22127211
23645,0.07872789
23646,-0.44127211
23647,-0.45127211
23648,-0.37127211
23649,0.28872789
23650,-0.38856104
23651,0.30872789
23652,-0.32197431
23653,0.48872789
23654,0.09872789
23655,0.21872789
23656,0.49872789
23657,-0.36127211
23658,0.24936395
23659,-0.31127211
23660,-0.17127211
23661,-0.43127211
23662,0.46872789
23663,0.10872789
23664,0.00872789
23665,0.15454814
23666,0.1433963
23667,0.09872789
23668,-0.01127211
23669,0.10428771
23670,-0.07127211
23671,0.22872789
23672,0.12936395
23673,0.49822987
23674,0.45872789
23675,-0.31644713
23676,0.33019565
23677,0.21968862
23678,-0.49980435
23679,-0.34072613
23680,0.06049173
23681,0.45175551
23682,-0.49980435
23683,0.23509783
23684,0.48922421
23685,0.15019565
23686,-0.14980435
23687,0.52022355
23688,0.03968162
23689,0.07019565
23690,-0.25980435
23691,-0.15980435
23692,0.45019565
23693,0.03504891
23694,-0.49689574
23695,0.0802039
23696,0.26019565
23697,0.42929209
23698,0.46019565
23699,-0.48980435
23700,-0.15326812
23701,-0.43980435
23702,0.42757585
23703,-0.16980435
23704,-0.05980435
23705,-0.49980435
23706,-0.3480735
23707,-0.14980435
23708,-0.18996427
23709,0.44019565
23710,-0.49980435
23711,-0.49980435
23712,-0.27980435
23713,0.04803913
23714,-0.09227181
23715,0.46019565
23716,0.40019565
23717,0.54509783
23718,0.42027025
23719,-0.04980435
23720,-0.19980435
23721,-0.07436578
23722,-0.48980435
23723,-0.49980435
23724,0.03019565
23725,-0.25980435
23726,-0.28627788
23727,0.43354325
23728,-0.42980435
23729,-0.13980435
23730,0.40019565
23731,-0.19796087
23732,-0.49980435
23733,0.05431637
23734,0.01706907
23735,-0.04326812
23736,-0.28990217
23737,-0.17980435
23738,0.45019565
23739,0.45019565
23740,-0.49980435
23741,0.42129552
23742,0.01019565
23743,0.19525919
23744,-0.36980435
23745,-0.43009575
23746,-0.49980435
23747,-0.50980435
23748,-0.09990217
23749,0.10019565
23750,-0.02980435
23751,0.42019565
23752,0.08504891
23753,0.01019565
23754,-0.02980435
23755,0.33019565
23756,0.45019565
23757,0.33019565
23758,0.19004962
23759,-0.49980435
23760,-0.10490597
23761,-0.49980435
23762,0.45019565
23763,-0.13980435
23764,-0.22326812
23765,-0.07856571
23766,0.39019565
23767,0.34019565
23768,-0.00980435
23769,-0.27326812
23770,0.23976901
23771,-0.21337722
23772,0.37019565
23773,-0.14101713
23774,0.03019565
23775,-0.37980435
23776,-0.31490217
23777,0.28019565
23778,-0.03980435
23779,-0.30990217
23780,-0.48980435
23781,-0.02980435
23782,-0.39
23783,0.35
23784,-0.27033369
23785,0.53
23786,0.5065619
23787,0.15
23788,0.43
23789,-0.39146248
23790,-0.12256631
23791,-0.34235096
23792,-0.0365672
23793,-0.36775382
23794,0.55
23795,0.5
23796,0.04
23797,-0.36479879
23798,0.56
23799,0.55
23800,0.38441048
23801,-0.21576216
23802,-0.02
23803,-0.28821713
23804,-0.38386735
23805,-0.40497416
23806,-0.07
23807,-0.04027024
23808,0.45240369
23809,0.12277692
23810,-0.04184369
23811,-0.4
23812,0.26202559
23813,0.48
23814,0.0724846
23815,0.25107078
23816,-0.19541935
23817,-0.04956098
23818,-0.04
23819,0.53
23820,0.43
23821,0.12448378
23822,-0.14
23823,0.19
23824,-0.4
23825,-0.09962729
23826,-0.0465017
23827,-0.38
23828,-0.09603262
23829,-0.1421201
23830,0.11282425
23831,0.34729248
23832,0.5
23833,-0.39
23834,0.29
23835,0.03569358
23836,-0.36046408
23837,0.27982703
23838,-0.4
23839,-0.20970832
23840,-0.4
23841,-0.1
23842,0.39622709
23843,-0.07
23844,-0.39
23845,0.01
23846,0.095
23847,-0.38
23848,-0.39898701
23849,-0.33108202
23850,0.12
23851,-0.27
23852,-0.39
23853,-0.13
23854,-0.32
23855,-0.4
23856,-0.39
23857,-0.38
23858,-0.41
23859,-0.08
23860,0.18
23861,-0.03
23862,-0.31255097
23863,-0.4
23864,0.44
23865,-0.39
23866,0.09
23867,0.
23868,-0.345
23869,0.1
23870,-0.04012411
23871,0.18
23872,-0.05698025
23873,0.41858463
23874,0.55
23875,0.04951586
23876,0.12
23877,-0.23661784
23878,0.18184044
23879,0.52218365
23880,0.09799242
23881,-0.4
23882,-0.32
23883,0.38425137
23884,0.02010041
23885,-0.44989959
23886,-0.44989959
23887,-0.14482984
23888,0.50010041
23889,-0.36989959
23890,-0.11511977
23891,-0.43989959
23892,0.017937
23893,-0.37989959
23894,0.51010041
23895,-0.3347529
23896,0.50005021
23897,0.51010041
23898,0.09010041
23899,0.17010041
23900,-0.01989959
23901,-0.04989959
23902,0.22010041
23903,0.49010041
23904,0.03505021
23905,-0.13723492
23906,0.09505021
23907,-0.23994979
23908,-0.07989959
23909,0.49865917
23910,-0.21989959
23911,0.09010041
23912,-0.44989959
23913,-0.44989959
23914,-0.10989959
23915,-0.06255211
23916,0.1233668
23917,0.50010041
23918,0.15010041
23919,0.10010041
23920,0.51010041
23921,-0.43989959
23922,0.03010041
23923,0.50010041
23924,0.26670014
23925,-0.44968328
23926,0.43010041
23927,0.51010041
23928,-0.01989959
23929,-0.43989959
23930,0.50010041
23931,0.06010041
23932,0.50010041
23933,0.06010041
23934,-0.29989959
23935,0.30505021
23936,-0.09978598
23937,0.42010041
23938,-0.06989959
23939,-0.01989959
23940,0.04502088
23941,-0.43989959
23942,-0.44989959
23943,-0.42989959
23944,0.50010041
23945,-0.00989959
23946,-0.32989959
23947,0.11010041
23948,-0.0149749
23949,0.29010041
23950,-0.44989959
23951,-0.13062619
23952,-0.36989959
23953,0.50010041
23954,0.04010041
23955,-0.22989959
23956,-0.10666233
23957,0.10757473
23958,0.35010041
23959,0.16010041
23960,-0.44989959
23961,0.50010041
23962,-0.32989959
23963,-0.15049508
23964,-0.40989959
23965,-0.08994155
23966,0.09010041
23967,0.11065675
23968,-0.09936997
23969,-0.45692359
23970,-0.35989959
23971,0.51010041
23972,0.47505021
23973,-0.39989959
23974,-0.44989959
23975,0.43010041
23976,0.07443701
23977,-0.22326505
23978,0.51010041
23979,-0.02169349
23980,0.51010041
23981,-0.24812918
23982,0.02
23983,-0.04
23984,0.52
23985,-0.43
23986,0.53
23987,-0.09869454
23988,0.28
23989,-0.32081779
23990,0.
23991,0.51
23992,0.39
23993,-0.14083555
23994,-0.24763114
23995,0.52
23996,0.47473284
23997,0.53
23998,-0.2
23999,0.19
24000,-0.29
24001,-0.42
24002,0.12
24003,-0.33
24004,-0.31090749
24005,0.37
24006,0.47
24007,0.146
24008,-0.11
24009,0.12
24010,-0.145
24011,0.29930748
24012,0.02
24013,0.06
24014,-0.24278572
24015,-0.42
24016,0.38930571
24017,0.53
24018,0.53
24019,0.045
24020,-0.43
24021,0.43
24022,0.25
24023,-0.44
24024,0.18
24025,-0.4
24026,0.00239491
24027,-0.1
24028,-0.3
24029,-0.3354452
24030,-0.44
24031,-0.20271249
24032,-0.08
24033,-0.41
24034,0.18
24035,0.52
24036,-0.16742135
24037,0.05
24038,-0.43
24039,0.12
24040,-0.44
24041,0.055
24042,-0.43178962
24043,-0.18
24044,-0.41
24045,-0.39510191
24046,0.05512572
24047,-0.19
24048,0.21064348
24049,-0.10501822
24050,-0.02
24051,0.52
24052,0.33562967
24053,0.53
24054,-0.385
24055,0.53
24056,-0.21
24057,-0.04
24058,-0.42
24059,-0.3672927
24060,0.16
24061,0.52
24062,-0.03
24063,-0.42
24064,-0.12
24065,-0.07
24066,0.25
24067,-0.18
24068,-0.40917955
24069,0.50358901
24070,0.08
24071,-0.29629336
24072,-0.06
24073,-0.205
24074,0.41525519
24075,0.52
24076,0.53004931
24077,0.35
24078,-0.44
24079,-0.42
24080,-0.43
24081,0.51002918
24082,-0.43
24083,0.35
24084,-0.235
24085,0.52
24086,-0.31
24087,0.52
24088,0.20957502
24089,-0.43
24090,-0.25429126
24091,0.53
24092,0.12
24093,-0.0940971
24094,-0.03779385
24095,0.24864559
24096,0.06
24097,-0.43
24098,-0.41
24099,0.52
24100,0.53
24101,0.58
24102,0.36
24103,-0.43
24104,-0.21
24105,-0.40698025
24106,-0.05993714
24107,0.26495573
24108,0.53
24109,0.01
24110,0.17
24111,0.13
24112,0.13577468
24113,0.5
24114,-0.08
24115,0.09371879
24116,0.
24117,0.35
24118,-0.11
24119,-0.06
24120,-0.41
24121,0.
24122,0.246389
24123,-0.36942956
24124,-0.04
24125,0.115
24126,0.52915946
24127,-0.03136524
24128,-0.2321417
24129,-0.40268245
24130,0.11
24131,0.53
24132,0.1
24133,0.50073026
24134,0.19
24135,-0.42
24136,0.54
24137,0.53
24138,0.40824581
24139,-0.03747413
24140,0.54
24141,-0.41224194
24142,0.12
24143,0.555
24144,0.075
24145,0.11
24146,0.53
24147,-0.42
24148,-0.41
24149,0.11438154
24150,-0.13719376
24151,-0.11608227
24152,-0.14
24153,0.03258386
24154,-0.08
24155,-0.42
24156,-0.07
24157,0.05
24158,0.51
24159,-0.16667395
24160,0.09
24161,0.10995209
24162,0.03
24163,-0.42
24164,0.51
24165,-0.14753986
24166,-0.42
24167,0.40046347
24168,0.13587289
24169,0.35
24170,0.41
24171,-0.42
24172,-0.22
24173,0.4003761
24174,-0.43
24175,-0.4
24176,-0.35333333
24177,0.025
24178,0.21
24179,0.53
24180,0.54
24181,0.16
24182,-0.00443112
24183,0.05
24184,-0.28
24185,-0.2
24186,-0.36
24187,0.01
24188,-0.01
24189,-0.36
24190,-0.42
24191,-0.38078651
24192,-0.39
24193,-0.42
24194,-0.32
24195,0.1
24196,0.31
24197,-0.08
24198,0.54
24199,-0.42
24200,0.16
24201,0.19
24202,0.05894162
24203,0.19
24204,-0.34
24205,-0.31
24206,-0.21
24207,0.13
24208,-0.2
24209,-0.16
24210,-0.02
24211,0.19
24212,-0.06971146
24213,0.62
24214,0.2
24215,-0.08
24216,-0.24021057
24217,0.62
24218,0.63
24219,0.15527337
24220,-0.33
24221,0.3
24222,0.12034744
24223,0.43
24224,0.59484072
24225,0.50293618
24226,0.18
24227,-0.27487436
24228,0.63
24229,-0.1369138
24230,-0.31
24231,0.39603022
24232,-0.17
24233,0.19032591
24234,-0.33
24235,-0.14
24236,-0.27520772
24237,0.1
24238,0.62
24239,-0.30982127
24240,0.03
24241,0.18
24242,0.16
24243,0.005
24244,-0.33
24245,-0.2485282
24246,-0.10542498
24247,-0.23828286
24248,-0.32
24249,-0.33
24250,-0.33
24251,-0.06988004
24252,-0.06979698
24253,0.0591601
24254,0.04026247
24255,0.27412262
24256,-0.365
24257,-0.33
24258,-0.32
24259,0.14
24260,-0.21
24261,-0.16
24262,-0.31
24263,-0.33
24264,-0.04
24265,-0.26
24266,0.05
24267,-0.32
24268,0.21
24269,-0.32
24270,-0.33
24271,0.37
24272,-0.33
24273,-0.33
24274,-0.33
24275,0.01
24276,-0.24152636
24277,-0.22
24278,-0.34
24279,0.42881017
24280,-0.33
24281,-0.33
24282,-0.33
24283,-0.33
24284,0.03
24285,-0.09
24286,-0.009074
24287,0.11
24288,0.41
24289,0.42
24290,0.16
24291,-0.33
24292,0.35
24293,-0.379074
24294,-0.33
24295,-0.2096822
24296,0.17
24297,0.14
24298,0.
24299,-0.17
24300,-0.32
24301,-0.27762785
24302,-0.33
24303,-0.31022782
24304,-0.32018397
24305,0.27167691
24306,-0.33
24307,-0.27
24308,0.17
24309,-0.26
24310,-0.25
24311,0.29
24312,0.61
24313,0.14
24314,-0.33
24315,-0.33
24316,-0.21
24317,-0.03
24318,-0.14
24319,0.13
24320,-0.32
24321,0.62
24322,-0.15
24323,-0.32
24324,0.05
24325,-0.33
24326,0.63
24327,-0.33
24328,-0.32
24329,-0.03
24330,-0.34
24331,-0.27360845
24332,-0.31
24333,-0.31
24334,-0.15470981
24335,0.26
24336,0.33
24337,-0.04
24338,-0.31894847
24339,0.63
24340,-0.195
24341,0.095
24342,-0.32
24343,-0.37976009
24344,0.31011996
24345,-0.24976009
24346,-0.36976009
24347,-0.36976009
24348,0.05174689
24349,-0.36976009
24350,0.53023991
24351,-0.37976009
24352,0.52757404
24353,-0.21976009
24354,-0.05976009
24355,0.09011996
24356,0.15553349
24357,-0.37976009
24358,0.51023991
24359,-0.11976009
24360,0.3858367
24361,-0.11488004
24362,0.22023991
24363,0.53920947
24364,-0.30976009
24365,0.57023991
24366,-0.28976009
24367,0.02023991
24368,0.17042805
24369,0.41023991
24370,-0.37976009
24371,-0.42988004
24372,0.10023991
24373,0.37023991
24374,0.07674664
24375,0.38023991
24376,-0.37976009
24377,0.20023991
24378,0.52023991
24379,0.20262575
24380,0.56436492
24381,0.04059885
24382,-0.37976009
24383,0.51011996
24384,0.01023991
24385,0.58023991
24386,0.57023991
24387,0.10023991
24388,-0.33976009
24389,0.22141315
24390,-0.33628706
24391,-0.03954987
24392,0.58023991
24393,-0.30139642
24394,-0.11976009
24395,0.01023991
24396,-0.26976009
24397,-0.37976009
24398,-0.37976009
24399,-0.36606137
24400,-0.15976009
24401,-0.01976009
24402,0.26023991
24403,-0.18976009
24404,-0.36976009
24405,-0.37976009
24406,0.3105293
24407,0.20755998
24408,0.03023991
24409,-0.03994002
24410,0.21018295
24411,-0.15988004
24412,0.06011996
24413,-0.37976009
24414,0.55023991
24415,-0.19976009
24416,-0.26976009
24417,0.02755998
24418,-0.37976009
24419,0.06023991
24420,0.10881887
24421,0.04011996
24422,-0.27911389
24423,0.09023991
24424,0.58023991
24425,-0.39988004
24426,-0.36976009
24427,-0.36976009
24428,0.19023991
24429,-0.37976009
24430,0.58023991
24431,-0.40684479
24432,-0.07786576
24433,0.04023991
24434,0.11501113
24435,-0.29976009
24436,-0.38976009
24437,0.12011996
24438,0.58023991
24439,-0.33154216
24440,0.10023991
24441,-0.34228065
24442,-0.2542284
24443,-0.00607073
24444,-0.31976009
24445,-0.22976009
24446,0.15023991
24447,-0.28976009
24448,-0.33488004
24449,0.06011996
24450,-0.05325336
24451,0.46023991
24452,-0.37976009
24453,-0.14011139
24454,-0.35976009
24455,0.50011996
24456,-0.37976009
24457,-0.37976009
24458,0.53023991
24459,-0.10092929
24460,-0.36935104
24461,-0.18988004
24462,-0.32976009
24463,-0.16976009
24464,-0.36976009
24465,0.30023991
24466,-0.36976009
24467,-0.36976009
24468,0.26023991
24469,-0.29488004
24470,-0.13415032
24471,0.08
24472,0.55
24473,0.04447942
24474,0.05
24475,-0.36472782
24476,0.58
24477,-0.12516365
24478,-0.10054498
24479,-0.12
24480,-0.07
24481,-0.38
24482,-0.38
24483,-0.36
24484,0.02954629
24485,0.19
24486,0.04
24487,0.21
24488,-0.06670336
24489,-0.21413585
24490,0.36
24491,0.09
24492,-0.24
24493,-0.21934952
24494,0.46739057
24495,-0.07482768
24496,0.05
24497,0.15
24498,-0.18379091
24499,-0.37
24500,-0.38
24501,-0.38
24502,-0.24179923
24503,-0.34719289
24504,-0.38
24505,-0.36
24506,0.09
24507,-0.39
24508,-0.12
24509,-0.31675715
24510,-0.344937
24511,-0.38
24512,-0.27
24513,-0.36
24514,-0.38
24515,-0.31828188
24516,0.36
24517,-0.36
24518,0.11
24519,0.18
24520,-0.34
24521,-0.40395769
24522,0.
24523,-0.1149685
24524,0.02684374
24525,-0.38
24526,0.13
24527,0.58
24528,-0.25
24529,0.11
24530,0.56
24531,-0.37
24532,-0.18
24533,-0.35652702
24534,-0.36672891
24535,-0.08122133
24536,0.1
24537,-0.38
24538,-0.36
24539,-0.31
24540,-0.38
24541,0.18
24542,-0.38
24543,0.12513879
24544,0.095
24545,0.255
24546,-0.23
24547,0.09
24548,-0.38
24549,-0.39
24550,-0.39666667
24551,-0.32
24552,-0.265
24553,-0.21961533
24554,-0.38
24555,0.3
24556,0.45
24557,0.57
24558,-0.37
24559,0.55004113
24560,0.53
24561,-0.09
24562,0.15
24563,0.08
24564,0.11
24565,0.49823986
24566,0.06
24567,-0.43
24568,0.5
24569,0.45
24570,0.53
24571,0.14125092
24572,-0.01
24573,-0.43
24574,0.53
24575,-0.15
24576,-0.215
24577,-0.19333333
24578,-0.02
24579,-0.37
24580,0.37
24581,-0.43
24582,0.51
24583,-0.42935634
24584,-0.18
24585,-0.4
24586,-0.34070123
24587,-0.13099831
24588,-0.37531915
24589,0.53
24590,-0.43
24591,-0.28
24592,0.38
24593,0.51091114
24594,-0.39
24595,0.28018573
24596,-0.4
24597,0.12
24598,-0.42
24599,0.20617522
24600,-0.40489335
24601,-0.26980225
24602,0.46264569
24603,-0.02672905
24604,0.13068868
24605,-0.17
24606,0.53
24607,-0.43
24608,0.53
24609,0.24
24610,0.24033738
24611,-0.36
24612,0.09
24613,-0.44
24614,0.28
24615,0.28
24616,0.04
24617,-0.3301882
24618,0.1
24619,0.44
24620,-0.36
24621,0.51
24622,-0.43
24623,0.
24624,0.16315277
24625,0.37033532
24626,-0.1
24627,-0.06
24628,0.29
24629,-0.43
24630,0.4
24631,-0.22
24632,-0.18618133
24633,-0.43
24634,-0.44
24635,-0.43
24636,-0.41
24637,0.46904062
24638,0.50821261
24639,0.52
24640,-0.28393833
24641,-0.00104437
24642,0.07
24643,-0.42
24644,-0.36
24645,0.22
24646,-0.39
24647,-0.06496812
24648,0.53
24649,0.01
24650,-0.43
24651,0.0536793
24652,-0.12
24653,-0.43
24654,0.53
24655,0.07
24656,0.07
24657,-0.19
24658,-0.38
24659,-0.15108046
24660,0.1
24661,0.53
24662,-0.33
24663,0.53
24664,0.08
24665,0.09
24666,-0.27
24667,0.53
24668,-0.195
24669,0.03058956
24670,-0.43
24671,0.53
24672,-0.41
24673,-0.38
24674,0.08
24675,0.50650779
24676,0.38
24677,-0.03
24678,-0.38
24679,-0.33813694
24680,0.44
24681,0.044282
24682,-0.34890048
24683,-0.02006918
24684,-0.43
24685,0.29211866
24686,0.52
24687,0.49
24688,0.58
24689,0.13
24690,-0.30905311
24691,0.18
24692,0.15
24693,0.03
24694,-0.31
24695,0.
24696,-0.33
24697,-0.3
24698,-0.1
24699,-0.23
24700,0.61737912
24701,-0.23865158
24702,-0.33
24703,0.11
24704,0.305
24705,-0.29501375
24706,0.36823546
24707,-0.34117186
24708,-0.1956934
24709,-0.15187162
24710,-0.34042498
24711,0.55270512
24712,0.11515498
24713,-0.11
24714,-0.185
24715,0.
24716,-0.32959191
24717,0.57
24718,-0.13
24719,0.43
24720,0.19278377
24721,-0.12
24722,-0.34
24723,0.4607687
24724,0.07074478
24725,-0.28
24726,-0.19
24727,-0.02
24728,-0.33
24729,-0.29767838
24730,0.01
24731,-0.33
24732,-0.32
24733,0.06
24734,-0.32
24735,-0.20820957
24736,-0.08
24737,-0.26
24738,0.1
24739,-0.33
24740,0.29002408
24741,0.22
24742,0.34168894
24743,0.17356743
24744,0.62
24745,-0.05
24746,0.62
24747,0.0635488
24748,-0.18
24749,-0.355
24750,0.08921245
24751,-0.05
24752,0.151377
24753,0.045
24754,-0.22843916
24755,-0.10632418
24756,-0.135
24757,0.525
24758,-0.22178919
24759,0.37610312
24760,-0.32
24761,-0.31302435
24762,0.63
24763,-0.17
24764,-0.2805077
24765,-0.34862659
24766,0.09
24767,-0.32
24768,0.2
24769,-0.24680648
24770,-0.08543149
24771,0.03291876
24772,0.6
24773,-0.28
24774,0.17444444
24775,-0.16
24776,0.49
24777,-0.3075
24778,-0.405
24779,-0.32
24780,-0.18
24781,-0.33
24782,0.26
24783,-0.34
24784,0.28965382
24785,-0.33
24786,-0.21
24787,-0.30808265
24788,-0.31625555
24789,-0.08993013
24790,0.05017439
24791,-0.2794878
24792,-0.37
24793,0.58
24794,-0.03445965
24795,-0.115
24796,0.2
24797,0.0577671
24798,0.14
24799,0.24
24800,0.59506043
24801,0.51
24802,0.6
24803,-0.1
24804,-0.22
24805,0.1126946
24806,0.26
24807,0.06299235
24808,-0.12320148
24809,-0.36
24810,-0.16
24811,-0.24
24812,0.38
24813,-0.2
24814,0.32
24815,-0.3551734
24816,-0.06
24817,0.05
24818,-0.36
24819,0.3
24820,-0.17862659
24821,-0.35
24822,-0.22
24823,0.22
24824,-0.16575106
24825,0.1
24826,0.185
24827,-0.37
24828,0.03050068
24829,-0.02
24830,-0.34
24831,-0.04
24832,-0.28747876
24833,-0.36
24834,-0.12597413
24835,-0.01006979
24836,-0.36
24837,0.16279116
24838,0.06
24839,0.11
24840,-0.31023267
24841,0.
24842,0.19
24843,0.04
24844,-0.36
24845,0.6
24846,0.08
24847,-0.36
24848,0.3
24849,-0.39
24850,-0.35
24851,0.04
24852,-0.35
24853,-0.3
24854,-0.21
24855,-0.04
24856,0.32215867
24857,0.33
24858,0.21753996
24859,0.515
24860,-0.20631974
24861,0.06710612
24862,-0.14
24863,-0.37
24864,-0.36
24865,0.18666667
24866,0.10135201
24867,-0.36
24868,0.05078318
24869,-0.128611
24870,-0.185
24871,0.29355284
24872,-0.37
24873,0.07
24874,0.05
24875,-0.05
24876,-0.48
24877,0.2075
24878,-0.34
24879,0.48
24880,-0.02
24881,0.4755975
24882,-0.47402791
24883,-0.04
24884,-0.13624782
24885,0.37
24886,0.33069429
24887,0.11458853
24888,-0.27942518
24889,0.14645218
24890,-0.48
24891,-0.3
24892,0.47
24893,-0.14
24894,-0.46534635
24895,0.47964955
24896,0.41
24897,0.39869048
24898,-0.04
24899,0.36
24900,0.18
24901,0.035
24902,-0.23
24903,0.44401537
24904,-0.14
24905,0.31930987
24906,0.03463855
24907,0.45
24908,-0.31542498
24909,-0.47946169
24910,0.11
24911,0.03790286
24912,0.15201339
24913,-0.47
24914,0.46
24915,0.46
24916,0.14
24917,0.29
24918,0.0196019
24919,-0.11
24920,-0.27
24921,-0.46
24922,0.45734365
24923,-0.01923053
24924,-0.48
24925,-0.09
24926,0.47
24927,0.05739784
24928,-0.4
24929,0.40469166
24930,0.18549196
24931,0.47
24932,-0.1447644
24933,-0.05
24934,0.30496642
24935,-0.42303754
24936,-0.43
24937,-0.33020317
24938,0.14
24939,-0.3459013
24940,-0.055
24941,-0.24
24942,-0.07
24943,-0.37
24944,0.16
24945,-0.31908708
24946,-0.26
24947,0.44
24948,0.16420426
24949,0.
24950,-0.46404641
24951,0.47
24952,-0.47
24953,0.115
24954,-0.47988694
24955,-0.48
24956,0.04666667
24957,-0.47
24958,-0.4
24959,0.02
24960,0.03
24961,-0.27
24962,0.07871022
24963,0.03010082
24964,-0.16
24965,-0.27
24966,0.11
24967,0.01
24968,0.07616646
24969,0.09
24970,0.19
24971,-0.41
24972,0.47
24973,0.26
24974,0.05
24975,-0.01
24976,0.35
24977,0.064
24978,0.03247454
24979,0.22
24980,0.45
24981,-0.32
24982,-0.06
24983,0.36428303
24984,-0.13
24985,0.02
24986,-0.41
24987,-0.05
24988,0.09
24989,0.05
24990,0.45
24991,-0.03
24992,0.45
24993,0.01
24994,0.06480765
24995,0.02
24996,0.43
24997,-0.08864763
24998,0.01102114
24999,0.14
25000,-0.33
25001,-0.04
25002,0.03
25003,0.45
25004,0.45
25005,-0.05
25006,-0.49
25007,-0.23
25008,0.01
25009,-0.05905376
25010,-0.16
25011,0.01
25012,0.11
25013,-0.46
25014,-0.4158768
25015,-0.16005315
25016,-0.03
25017,-0.0657495
25018,0.06666667
25019,-0.17
25020,-0.01
25021,0.3
25022,-0.17
25023,-0.08
25024,0.42
25025,0.07
25026,0.46
25027,4.10933734e-15
25028,0.1
25029,-0.05
25030,0.09
25031,0.46
25032,-0.08
25033,0.45
25034,0.03
25035,0.38606552
25036,0.11
25037,0.46
25038,-0.45
25039,0.4
25040,-0.05
25041,-0.51
25042,0.45
25043,0.45
25044,-0.06923949
25045,0.02
25046,-0.29
25047,0.06
25048,-0.31
25049,0.45
25050,0.45
25051,-0.23
25052,-0.49
25053,0.14
25054,0.02
25055,0.02
25056,0.025
25057,0.03
25058,0.4464531
25059,-0.48
25060,0.08
25061,0.41014516
25062,0.55
25063,0.12
25064,-0.4
25065,-0.36
25066,0.3
25067,-0.30378475
25068,0.07
25069,-0.31
25070,-0.39
25071,-0.37
25072,0.22
25073,0.15
25074,-0.39969018
25075,-0.4
25076,0.07785186
25077,-0.39049332
25078,0.53
25079,0.0315824
25080,-0.19
25081,-0.39
25082,-0.28
25083,-0.31050434
25084,0.48746784
25085,0.41354566
25086,0.56
25087,0.02
25088,0.11884747
25089,-0.16614495
25090,-0.15216098
25091,-0.24129256
25092,-0.09
25093,-0.13
25094,-0.11638506
25095,-0.12035273
25096,0.02856918
25097,-0.37829905
25098,0.53289428
25099,-0.17
25100,0.30304695
25101,0.48450546
25102,-0.33
25103,-0.37
25104,0.03540133
25105,-0.07
25106,0.55
25107,-0.39147419
25108,0.56
25109,-0.32
25110,-0.29
25111,0.
25112,-0.09
25113,0.265
25114,-0.3
25115,-0.39
25116,-0.39
25117,-0.4
25118,-0.29814648
25119,-0.13
25120,-0.31
25121,-0.24077404
25122,-0.19
25123,-0.4
25124,-0.25184855
25125,-0.1
25126,0.56
25127,0.14461538
